customer_tweet_id,customer_text,customer_raw_text,customer_created_at,agent_tweet_id,agent_text,agent_raw_text,agent_created_at
550683,Dear please explain this to me? https://t.co/9jrWr6aqzF,Dear @AppleSupport please explain this to me? https://t.co/9jrWr6aqzF,Sat Dec 02 13:44:23 +0000 2017,550681,"We can definitely offer some guidance. The time it takes to download the update varies according to the size of the update and your Internet speed. If iTunes gives you an error, or if you don’t notice any progress with the update, let us know.","@248285  We can definitely offer some guidance. The time it takes to download the update varies according to the size of the update and your Internet speed. If iTunes gives you an error, or if you don’t notice any progress with the update, let us know.",Sat Dec 02 19:06:29 +0000 2017
211191,Just got a new phone and it’s fucking fucked since the new update 😡,Just got a new phone and it’s fucking fucked since the new @115858 update 😡 @AppleSupport,Wed Oct 04 18:24:58 +0000 2017,211190,Thanks for reaching out to us. Can you DM us more details regarding your iPhone issues? https://t.co/GDrqU22YpT,@166029 Thanks for reaching out to us. Can you DM us more details regarding your iPhone issues? https://t.co/GDrqU22YpT,Wed Oct 04 18:50:01 +0000 2017
2485807,"what's wrong with you ? since monday, the delivery status has been shipped, but this is only a synonym ... our system has created the shipping information, but no package exists and was sent out","what's wrong with you @AppleSupport? since monday, the delivery status has been shipped, but this is only a synonym ... our system has created the shipping information, but no package exists and was sent out",Wed Nov 15 13:26:42 +0000 2017,2485806,"Thank you for reaching out to us. For this particular inquiry, please contact our Online Sales Support here: https://t.co/8yjRd1Xo0i","@710063 Thank you for reaching out to us. For this particular inquiry, please contact our Online Sales Support here:  https://t.co/8yjRd1Xo0i",Wed Nov 15 15:56:00 +0000 2017
2709989,how come when i type it the autocorrect changes the word to I.T?,@AppleSupport how come when i type it the autocorrect changes the word to I.T?,Mon Nov 20 01:24:54 +0000 2017,2709988,We can help with this. Are you using iOS 11.1.2? Let us know in a DM and we'll get this resolved. https://t.co/GDrqU22YpT,@359555 We can help with this. Are you using iOS 11.1.2? Let us know in a DM and we'll get this resolved. https://t.co/GDrqU22YpT,Mon Nov 20 01:36:55 +0000 2017
964382,any idea why my ipad screen won’t rotate after the iOS update? The rotate lock isn’t on. Was fine before. Have tried reset.,@AppleSupport any idea why my ipad screen won’t rotate after the iOS update? The rotate lock isn’t on. Was fine before. Have tried reset.,Sat Oct 21 21:21:21 +0000 2017,964380,Let's dig into this together. You mentioned you'd reset the iPad. Have you restarted with these steps: https://t.co/OWRDHWSt4h,@348900 Let's dig into this together. You mentioned you'd reset the iPad. Have you restarted with these steps: https://t.co/OWRDHWSt4h,Sat Oct 21 23:07:33 +0000 2017
209071,Hey this music widget don’t work fam. https://t.co/z16l9WdhHD,Hey @AppleSupport this music widget don’t work fam. https://t.co/z16l9WdhHD,Wed Oct 04 19:07:21 +0000 2017,209070,"What music app are you trying to use? Also, what version of iOS are you currently running?","@165487 What music app are you trying to use? Also, what version of iOS are you currently running?",Wed Oct 04 19:28:26 +0000 2017
1157327,or can either of you explain why my phone suddenly only seems to work when its connected to wifi???,@AppleSupport or @117735 can either of you explain why my phone suddenly only seems to work when its connected to wifi???,Sun Oct 15 18:06:04 +0000 2017,1157326,Let's jump on this with you. What is only working when on Wi-Fi i.e. calls or apps?,@392246 Let's jump on this with you. What is only working when on Wi-Fi i.e. calls or apps?,Sun Oct 15 18:28:32 +0000 2017
1704644,wish my notification center would work. notifications won't even show up i get a buzz but who knows what app it's for? not me,@AppleSupport wish my notification center would work. notifications won't even show up i get a buzz but who knows what app it's for? not me,Mon Nov 06 21:05:41 +0000 2017,1704643,"Let's figure out what's going on, together. Which device are you experiencing this on and what's the software version?","@516692 Let's figure out what's going on, together. Which device are you experiencing this on and what's the software version?",Mon Nov 06 22:25:26 +0000 2017
1976711,why does my phone change “I” to an exclamation point and a box with a question mark in the middle? I need answers.,@115858 why does my phone change “I” to an exclamation point and a box with a question mark in the middle? @AppleSupport I need answers.,Wed Nov 01 18:26:08 +0000 2017,1976710,"That's what we're here for and we're happy to help. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT","@585358 That's what we're here for and we're happy to help. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",Wed Nov 01 18:48:00 +0000 2017
2273997,how do i remove subscriptions from my apple account?,@AppleSupport how do i remove subscriptions from my apple account?,Sat Nov 11 04:07:05 +0000 2017,2273996,You can edit modify and cancel subscriptions with the guidance here: https://t.co/YKDbvueXrq,@551862 You can edit modify and cancel subscriptions with the guidance here: https://t.co/YKDbvueXrq,Sat Nov 11 13:22:00 +0000 2017
2062906,What is up with my battery so quickly dying after the latest update #notsatisfied #loyalcustomer,What is up with my battery so quickly  dying after the latest update @115858 @AppleSupport #notsatisfied #loyalcustomer,Fri Oct 06 13:37:13 +0000 2017,2062905,"We want you to be able to rely on your iPhone, without worrying about battery life. What kind of device do you have? DM us: https://t.co/GDrqU22YpT","@610095 We want you to be able to rely on your iPhone, without worrying about battery life. What kind of device do you have? DM us: https://t.co/GDrqU22YpT",Fri Oct 06 15:49:30 +0000 2017
2440899,Hey please fix system haptics ASAP for devices on iOS 11!,Hey @AppleSupport please fix system haptics ASAP for devices on iOS 11!,Tue Nov 14 22:30:13 +0000 2017,2440898,"You’ve come to the right place! We’d like to hear more about what’s happening. Send us a DM telling us which device you have, and the iOS 11 version number it’s running. https://t.co/GDrqU22YpT","@250456 You’ve come to the right place! We’d like to hear more about what’s happening. Send us a DM telling us which device you have, and the iOS 11 version number it’s running. https://t.co/GDrqU22YpT",Tue Nov 14 22:52:33 +0000 2017
446521,"literally had these for 1 month and already one of the ears broke, just out of no where... replacement? https://t.co/7wFrBepTQA","@AppleSupport literally had these for 1 month and already one of the ears broke, just out of no where... replacement? https://t.co/7wFrBepTQA",Thu Nov 30 19:01:22 +0000 2017,446520,Thanks for reaching out. Let's take a look into repair options in DM. Send us a message with the country you're located in and we'll follow up there. https://t.co/GDrqU22YpT,@220771 Thanks for reaching out. Let's take a look into repair options in DM. Send us a message with the country you're located in and we'll follow up there. https://t.co/GDrqU22YpT,Thu Nov 30 19:14:00 +0000 2017
1463509,"Mon Iphone charge depuis 8h ce matin, il y a moyen que je garde espoir qu'il se rallume ?","Mon Iphone charge depuis 8h ce matin, il y a moyen que je garde espoir qu'il se rallume @AppleSupport ?",Thu Nov 02 16:59:30 +0000 2017,1463508,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,@459692 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 02 18:54:00 +0000 2017
1211775,is there a way to adjust ringer volume w/o going into settings? Only lets me adjust volume. iPhone 6 running iOS 11.,@AppleSupport is there a way to adjust ringer volume w/o going into settings? Only lets me adjust volume. iPhone 6 running iOS 11.,Wed Oct 25 03:21:25 +0000 2017,1211773,"We can help with this. When you press the volume up/down buttons on the side of your iPhone, do you see a ringer pop-up appear?","@404415 We can help with this. When you press the volume up/down buttons on the side of your iPhone, do you see a ringer pop-up appear?",Wed Oct 25 12:24:57 +0000 2017
2921514,put my iphone into airplane mode and then switch it back on my bluetooth and wifi is coming on? Any ideas why?,put my iphone into airplane mode and then switch it back on my bluetooth and wifi is coming on? Any ideas why? @AppleSupport,Wed Nov 29 01:26:13 +0000 2017,2921513,We want to help! DM us and let us know more about the issues you are having. We can look more into this issue from there. https://t.co/GDrqU22YpT,@808558 We want to help! DM us and let us know more about the issues you are having. We can look more into this issue from there. https://t.co/GDrqU22YpT,Wed Nov 29 01:33:31 +0000 2017
936152,"Dear apple I dont use Apple and I don't have an aacount, so why I'm receiving this? https://t.co/pZ9i7SAkUL","Dear apple I dont use Apple and I don't have an aacount, so why I'm receiving this?  @115858 @AppleSupport https://t.co/pZ9i7SAkUL",Fri Oct 13 22:38:29 +0000 2017,936150,"Looks like you were sent a phishing email. For information on how to avoid and report it, look here: https://t.co/LNMCdqt6fD","@341939 Looks like you were sent a phishing email. For information on how to avoid and report it, look here:  https://t.co/LNMCdqt6fD",Fri Oct 13 23:04:25 +0000 2017
1835645,my iPad Pro lock button wasn't working so I tried restarting the iPad with the home and lock button and now it just keeps +,@AppleSupport my iPad Pro lock button wasn't working so I tried restarting the iPad with the home and lock button and now it just keeps +,Wed Oct 18 15:24:33 +0000 2017,1835643,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,@200151 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,Wed Oct 18 15:52:01 +0000 2017
550689,i have iphone 6 . i updated my phone it hangs alwaysand your customers care number id not responding. please help,@AppleSupport i have iphone 6 . i updated my phone it hangs alwaysand  your customers care number id not responding. please help,Sat Dec 02 14:02:38 +0000 2017,550684,Thanks for reaching out to us. We'd be happy to help out. Can you tell us which version of software you're using and if this happens with a specific app or apps?,@248286 Thanks for reaching out to us. We'd be happy to help out. Can you tell us which version of software you're using and if this happens with a specific app or apps?,Sat Dec 02 19:06:29 +0000 2017
963700,hey I got an iphone8 and the os keeps making me enter my iTunes passcode and turn the phone off then back again to access apps,@AppleSupport hey I got an iphone8 and the os keeps making me enter my iTunes passcode and turn the phone off then back again to access apps,Sat Oct 21 21:16:09 +0000 2017,963699,We're here to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT,@348728 We're here to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT,Sat Oct 21 22:53:40 +0000 2017
1231314,iOS 11 drains my battery life and I have the iPhone 7,@AppleSupport iOS 11 drains my battery life and I have the iPhone 7,Wed Oct 25 20:46:52 +0000 2017,1231311,We'd like to look into this battery issue with you. Can you tell us which iOS 11 is currently running on your phone?,@143058 We'd like to look into this battery issue with you. Can you tell us which iOS 11 is currently running on your phone?,Wed Oct 25 21:05:27 +0000 2017
829105,EYE AM ALSO TIRED OF THIS GLITCH. please get it together. It’s been forever now 😒,EYE AM ALSO TIRED OF THIS GLITCH. @AppleSupport please get it together. It’s been forever now 😒,Wed Nov 08 15:38:48 +0000 2017,829104,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@317436 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 19:54:00 +0000 2017
